type,PC1,PC2,PC3,PC4,PC5
True,0.6467883062035431,-0.44266080360225907,-0.9012051621968276,-0.8822153194713369,-0.5369061755232768
True,1.0636739253268412,-1.4215969783666422,0.5359673442170033,-0.718321205039697,-1.22276212436381
True,1.9620870440828264,2.989824638129194,-1.0009236050430932,-0.9626002848247949,0.9084245359075995
True,0.9870204646522238,1.2245708835157654,0.08861414090115965,1.0502170436705072,-3.216123179733579
True,1.0271157213384403,1.2566727398971365,0.07522303713620904,0.9148219850724676,-3.2515767049579187
True,0.697289468897908,0.7417793085215383,-0.39431742086713195,-0.5291597328104931,-0.5800222636983468
True,0.4996044963234629,-0.19071284101608882,-0.296325170414002,0.5476857279000088,-0.8468156518129228
True,0.4602422745314135,-0.18205062915990983,-0.34786801394229017,0.6102309250379455,-0.834412865855954
True,0.8772286021951662,-0.09343051137395764,0.4504375535241165,0.504816060817793,-0.8790628347704519
True,1.3930064123739179,0.37286317748440356,-1.4428520318786426,0.9319307947369146,-1.0722435045158214
True,1.3471699925674645,0.38325372511818634,-1.4315915443872675,0.8627533340692823,-1.1961096552112271
True,0.6579411169143055,0.2727523208178252,-0.40024667634638433,0.5975128525299687,0.02848975335201287
True,0.7524890525594483,-1.3790498428923894,0.2756163707612227,0.7044798852283415,-0.20284113753969463
True,0.16332089175925893,-1.2217177497466072,-0.09082238189503009,1.2446569871474356,-0.5075368654023391
True,0.10527258255596633,-1.7782153809877823,0.3289407247249436,0.37493073138524685,-0.2565513043828723
True,1.0201791879814353,-1.6540134505220137,0.21749478845645956,0.19463063569221145,-0.42525423405977314
True,1.1405119306899574,-1.0777033832744443,0.7984538463927864,0.3528242246431528,-0.7115811551698692
True,2.0680345457900344,1.5918941850640085,-0.1291794596886145,-0.2933236838426815,0.15737873472664782
True,2.066324183441026,1.2515627365964526,-1.67997238618171,-0.3446457048164425,0.297651691892551
True,0.08738397414860108,-0.8196118398440564,-0.5334736341074777,-1.460076709620658,-0.7235962941717556
True,0.9082156190578387,-0.777915158893195,0.018962607264469605,0.0339707784851877,-0.1939761413237795
True,0.46278126969096395,1.0342071317269181,-0.18420263880958904,-0.5513086746742772,-1.6723972458232534
True,0.2720111587063619,-1.471286263681434,-0.3974341729628331,-1.9062051939133027,-1.5273726036902049
True,0.5463164355445629,-0.7664332066203028,0.35249015560057934,-0.3451115805531469,-0.5819950153853591
True,-0.27088502942639286,-0.552551869068489,-1.5722729993279605,-0.18912332353814898,-1.375977275996309
True,0.7858400569369143,-1.9985611986400844,0.2595983120316504,-0.006024976098089663,0.25175683152916734
True,2.2343150113056747,-0.4918787053277055,-0.9177026985973602,0.41303010310257127,-1.7497962732900387
True,-0.15026049150763032,-0.9911722446122926,0.06657266687583524,0.9800771548346878,0.21319671602617168
True,0.7206599651497869,0.8702688800372707,-0.12726315178601022,-1.5362910511399968,0.16546992919476985
True,2.369380056197877,1.579165921454933,-0.32243681559363474,0.5464026900210588,-0.8045609000851188
True,1.286767228583597,0.8864669960161833,-1.3505204113493934,1.2390393012968015,-0.4957363594731715
True,0.08307298617856058,0.12894750993982257,-2.0789176976992185,2.4058607786047923,1.0989069521813333
True,-0.5327137349012361,0.6010180792069884,2.0821657481297473,-1.1702000118663793,-0.8131365842169054
True,0.5911481392442425,-2.4601849437651366,1.2137264889810728,-0.005640675673076745,0.039596299603135154
True,-0.8417694505435853,-1.8389263710008246,0.7204305193928877,0.7204696985636253,0.49645030790804356
True,0.5480466477747286,1.3943733233607285,0.6558837089507392,-0.7859660184221984,-0.5165125296650166
True,-0.36338157101523577,0.30775314125321573,-1.1997413846763632,-1.1571975764626992,-0.5343023287807611
True,-0.36592973886999347,-0.7309414419321602,-0.07313900342622574,1.8822351764887069,0.30195525177301913
True,1.8121576247171256,2.4885755502360825,-0.8442244541448394,0.3392181251930863,0.9626853218679325
True,1.0779821949491335,0.38208456672091906,-0.7977265669006789,-0.3406582466916085,-0.841028035394179
True,1.5693652119025558,1.10015113157391,-0.9234222509742036,0.2760957685702585,0.3420005937363949
True,1.765719993278811,2.5421858577156806,0.11815503797444493,-0.26028653673723945,0.14233676406988982
True,1.6498422834958442,2.546590089362074,0.13034798947507475,-0.24869333388369078,0.2387590745134921
True,2.577900588401048,1.842515017269234,-1.1543387734031054,0.43313833404595375,0.2405961773615683
True,1.8879316477545516,2.5300515734094486,0.3771794180961685,-0.23109422457631482,0.06988770970189484
True,2.8859851279001982,1.5683104028799009,-0.5540747100183839,0.7101339908015378,-0.8780276763315318
True,1.278312151419411,-2.180759682627222,0.6704629441466912,0.39707928073257837,-0.15065680091737343
True,1.3820279724493263,-2.1806264280632206,0.7553846275873765,0.4656721378130496,-0.14279569000610515
True,1.3825612535126577,-1.1446551974513093,0.7140401893154984,0.45208383725131157,-0.3833058510503734
True,2.9800740152401364,2.108457786499213,-0.745642364688538,-0.4003831855027456,-0.48216317741246323
True,1.7516583923349807,2.544369683862475,0.0996309741510305,-0.2617509084984211,0.9458246920155715
True,0.04510928774948071,-1.165771686192241,2.188283887724832,-1.695361105204995,-0.5857895449113381
True,2.2823811732535146,2.5023160507616153,-0.12349003997391386,-0.6108443573242011,-0.34255946763272777
True,2.086743774812837,1.0871899714284918,-1.0829206546519923,0.6972975793618145,0.38891950286442195
True,2.113748731998192,1.0599340025251238,-1.8319405737662016,0.04641690170299037,0.3592229525439988
True,2.0036298531568275,3.4467114107029664,-0.31525947029055773,-1.132457715206306,0.5091098370924569
True,1.5111327389692228,1.5899720999461584,-0.45470836055908487,-1.1170163915422187,0.7357924827655284
True,2.1863053540468376,2.7525183982463437,-0.8699402379033023,0.21050696076402398,0.9269291468296421
True,0.5415168179475115,-0.4528622823471175,-0.32348059664955403,0.9274349034402147,-0.5926584797410731
True,2.6485309158968886,2.172365915877626,0.8823679624107656,-0.0383520681195996,-1.6298364739923599
True,2.8052963039398975,3.6885637826930364,-0.418009350681247,-0.3021581538026576,0.6396137209765116
True,2.6198025201714934,2.880706260174674,0.05779585861582581,-0.020829298897537693,-0.22179272322567684
True,0.5739451675681169,1.2994401538802673,-0.8943926706793721,-0.39703452981677834,0.17593472374663882
True,-1.3166589528290518,-1.6404860480730385,-3.1450835173428695,-0.31815918731952897,-0.1264999464513876
True,0.6349350698582826,-1.7170593338092959,-0.5160160035037118,0.025412097637375716,-0.14144008974852665
True,0.3912476917079495,-1.8663212067991937,1.4665918275836602,-0.30424880044056984,0.180953553049353
True,2.1703042616682464,2.8174146990116213,0.0020883712693952616,-0.05195916762566012,-0.07736433107864935
True,-0.19991252624103065,-0.9902624612026492,-1.453475733230728,-0.7724996925790457,-0.3496580712598119
True,1.1938559885791085,2.508037807637824,-0.03893291812282412,-0.7126193306246185,0.016766340235699284
True,0.9660250983347796,0.35819872890230486,-0.2686975115465903,-0.5068311537462825,0.0453114314413795
True,0.5540678135113741,0.21313264313255775,-0.5571871359688679,-0.6842874398243872,-0.20299740614173958
True,1.3580224196559376,-0.06132637180715056,0.5796761804101036,0.6568316793267654,-1.4153636902979945
True,1.7439883337297668,-1.2391592183758464,0.2806960385526662,1.0241096615800034,-0.3325532794895172
True,0.5490537823425548,-0.1634660377806074,-0.2520442063708549,-1.161134753559465,-0.02081470831620341
True,1.5817623151732776,0.5876627289000937,-1.3626293256318076,1.1311873117878113,0.6882803412435278
True,1.3893403603933774,-0.45967954138911316,0.5130631967549527,1.6070345138273598,-0.021074240127998606
True,1.3717629034239442,-0.4583651688756707,0.48497940168153175,1.6505266100363825,-0.034440303771020586
True,0.27379504466430604,-1.1569813757600471,-1.0240695895633884,-1.1674064602082586,1.4397294091822117
True,2.2770152767860377,2.3958103899899124,-1.3980205311060354,0.5796549099414374,0.40037136838060455
True,2.11465041254832,1.994408581860859,-1.4628417174835615,-0.18279973593538462,0.9622338021335328
True,1.943740717813697,1.241744976121356,-1.2429209520612907,0.14947106704870203,-0.28975894816443293
True,1.7965297553151727,1.8609063122354237,-1.2154425637916166,0.07376143190688952,1.1929974823818381
True,0.8964286562856505,-0.7442433342043135,1.3560454146047527,-0.6081448372170688,-0.3500667520895519
True,1.7120929305094683,2.410810570391674,0.3969737590255267,-0.036494081217266966,0.3273490393984564
True,0.5092526963120718,-1.111281392818312,0.9293520624215373,0.19056912594539646,-0.22354192700948072
True,-0.11913147140472247,-1.111351492742912,-0.12173629265327865,-0.290134496200801,-0.11543042626695764
True,0.38575867607599906,-0.7343043986221673,1.150867215867127,0.45569229758961083,-0.08876383719627598
True,0.05341526614529665,0.48450435425370286,1.0521747885645296,-0.34353150620218537,0.3859614911083894
True,-0.09431809889944465,-0.8862056832834344,1.7345896744501923,-0.22934486302788423,0.12788396191038529
True,1.2405178398941095,-1.3540484589192372,1.0829625344415659,-0.5064295574549784,-1.263111675003986
True,2.0139065346307756,-1.1492449448274376,-0.6857063477896248,0.576601152292879,-1.006773595988522
True,-0.8744559524494195,-0.15340873723459025,-2.2148548253495806,-1.3464069670546557,-0.3586519578500627
True,-0.3508933347374489,-1.8313964342442919,0.011280354062035591,0.4642034428646911,0.9561931467079237
True,0.7264467983031818,0.17521576740026223,0.4602149960103493,-1.2678396770049123,-1.130919679026122
True,1.8129656973873969,-0.10993457597378337,0.8611801192616648,-0.677537472753565,0.039921775050246744
True,1.847591553951846,1.6083094806368552,0.4336767391194941,0.009988881061135213,0.19555207150214626
True,0.807664495338306,-0.705040673405647,1.0892676454583885,0.126175215239866,-0.6892170259246544
True,-0.9283511658428826,1.429249121883546,1.2819777670204646,0.27485759629488715,0.7765878652115518
True,2.441709158050167,2.9060548642866073,0.3283219497209865,-0.9270787543510143,-0.6414547439968681
True,0.7808356894158296,-2.558487148608496,-0.09721766881652999,0.20938796003424529,-0.28111549487610693
True,0.72030183322491,-3.134093009452887,-1.7112250586636315,-0.29766523319143723,-0.7620018170186901
True,2.053101294532795,2.3676758839447816,0.5861094716685691,-0.9965329133349332,0.21603791850273785
True,-0.13602957552878625,-1.0139787569331458,-0.3452426432257061,-0.7896529758793147,0.05519748821831749
True,2.6035030353913617,1.9705722202719937,-0.7901578375901757,0.3550280460324109,0.06401851481243173
True,2.5065663530655495,1.9311765289326557,-0.6162796373572678,0.4051356800093664,0.18777642282334567
True,1.138280462982213,2.079372029574186,0.5792403907496939,0.2689885125865233,0.41854679891636126
True,0.030630158395288237,-2.4260269088365303,0.3939128656966441,-0.97792752368267,-0.6184467127852445
True,0.4752912642732429,1.4614385947211057,0.008686212272843719,-0.7145820447750734,-0.024360583316864914
True,0.1864244433873009,1.4946742088722367,2.040291924339624,-3.067444470369638,0.19760612866822494
True,0.31033384476540815,-1.4728385001758155,1.7412355457574016,0.6407116994003665,-0.4860870620432881
True,0.27115035512339797,-0.9995426737578054,1.7733303688999156,-0.6365139164187076,-0.2281490562110159
True,-0.4857033669548884,-1.6083185181046964,1.4181757436290026,-1.5624679943422894,-0.7107623224591234
True,1.2562426831019198,-1.4724453626695886,0.27493946702023186,0.05624165960512707,0.37950910513589087
True,2.2514933258396312,-0.4745195063323866,0.61672703905412,-0.6636382915494738,-0.2757367179716119
True,0.2359467631722403,-1.4880799698517388,2.0029587180514765,-0.9230047699896612,0.055476369629574696
True,2.3180344129430903,1.3719275367862651,-1.5624882845347252,0.035649554223999264,0.22839652329554022
True,-0.922789085691838,-0.6077651468465068,-1.7464525090241287,-2.0804258625560053,-1.932560716115611
True,1.0067686547831556,0.8371706073071722,-0.465058361613874,1.0087104915194487,-0.32951397000080784
True,0.855233845495092,0.8048662190669356,-0.6482624533138241,0.8017959378377708,-0.3717410204320063
True,1.4293399679181913,0.22763690472757414,-0.831729645903605,-0.16393324831371237,-1.8610791283033377
True,2.523882946702493,3.892551555348431,-0.5684066611583021,-1.1788967200514322,0.7590689635769738
True,2.5307640557239464,2.421896066320429,-0.7431084087399131,0.8008585341263672,0.4416733358396925
True,2.761478993114613,2.5936488074658093,0.4342520827520197,0.9440402399816337,-0.0093067518324772
True,2.7638065529123694,2.6714706211292434,0.3427436133781871,0.9475916129478801,-0.03868503514126398
True,1.6830184118114928,1.136496281620056,0.11634214404713428,0.5854852856430728,0.17376650014347855
True,0.9787859151178545,-1.0814799359837952,-0.3191271960486607,0.01008244866392554,-0.49894962958473976
True,-0.3263342607250563,-1.8891004038201795,0.3856733455379844,0.1727798652043268,0.4075255561313052
True,2.054026911438211,1.5646669045662125,-0.8522514615127444,0.20449569645564422,-0.6857098386967639
True,2.000491179733879,1.6461385500280594,-0.8260323996182364,0.29333660814707896,-0.7524018929210959
True,1.2382052963729508,-0.4902593473646029,0.8451805278699532,-1.0798221486207886,-0.2512161106322204
True,0.9240609467973822,-0.10062634329201675,-0.4536869922612696,0.2880541291642581,0.04693615079976082
True,1.245613757232998,2.086286684395973,0.07848173486150661,1.5223595693739604,-3.9632305732369146
True,1.3088530054172154,2.059117916237681,0.08783152829935431,1.4366294091721936,-3.9507073094033105
True,1.3637064463924407,2.0502365288324738,0.08880828808957053,1.3539779358145776,-3.983145326532051
True,2.052246961384065,1.4178856165667169,-1.0047506143151965,0.009070242163823822,-0.8066945831583469
True,1.990177915814427,2.3427377424105105,-1.2303758117333916,-0.481052842443078,-0.1663103916375855
True,2.2874523079224405,2.355393153821714,-1.3274627428848405,-0.2428129724932533,0.4343084037674241
True,1.7687089234811004,2.0598917364141096,-1.5247283426866902,-0.11820025584216715,0.08891863381477721
True,1.2929775163387167,-0.03535054027327256,-0.3369392038601904,0.26093509521485475,1.7021919547585413
True,0.5819111662184993,-0.8791569335852627,-0.2763447445859888,0.5835912510521155,-0.5102219920248567
True,2.108703491284735,1.8660825460100443,-0.13904691634730104,-0.19922517272897441,0.29844388511501824
True,1.4783667120791881,0.7428884435498869,-0.3712694945064129,-0.7443584822706328,0.013133913469498881
True,-0.13213523236854904,2.4862795679579857,3.376128649431424,-0.6916908401267531,0.6207401763876597
True,-1.6798162868404984,-0.5346989884604955,-0.5690156043268574,0.3856642947351933,0.350571294346666
True,-0.1993353129826833,-0.1746218712579099,-0.40185284504633323,1.1942786317156202,-0.6214296945977595
True,0.5493502620103835,-0.9808049362319986,-0.8706435362702424,-1.21174803093141,0.8322943663619924
True,0.4186245893428176,-1.3047400325781042,0.5934204731081024,1.0917263241209776,0.27191139517219803
True,0.8573993107687161,-0.353839385294707,-0.8063502808488616,0.10034793465905566,0.34443703414306603
True,0.6579564730303565,-1.8947077471054927,-0.23002005776194395,0.10740906264214997,-0.16773427453778325
True,1.8992828119236709,0.5698182644242502,-1.7146053027198422,-0.051947633103953034,-0.01926177417336533
True,1.9070201381581235,0.08800829264576013,0.7071483247006799,-0.9490699821051208,-0.3728354877711314
True,2.4059794266613626,1.915900739596449,-2.312365225930191,-0.09362840656261581,0.9502506696790511
True,1.9411581681463226,0.005945112466694963,0.7748643836720891,-0.9557432699162866,-0.3119033936043335
True,-0.01199380843237724,1.9622279646508443,-1.207570783574677,-1.1566389040477045,-1.0379838786766025
True,0.8080682697343134,-0.5817144853408325,-0.846099356608029,0.3123620544936969,-0.307601334026395
True,1.7423599504662155,2.6642173799396343,-1.1988169291199153,-0.6928522252420738,1.4913344297122424
True,1.2646286690296602,-0.36260403506781264,-1.0501651180133815,1.4116643691151531,0.08245582390773609
True,2.9210704437563004,2.0720570006509043,-0.9714905874553157,0.6522398839771896,-0.23742272669635373
True,-0.5128797160279687,1.0410447355249095,-2.826444154384819,-1.036222149009327,-0.018635868703979097
True,0.9638116398198513,1.5481557061881994,-0.29136707946705837,0.27646499988316314,0.8715662018231953
True,1.4334646445477206,1.695642588693238,-0.39141528777393425,0.4437774406250805,0.6366639615147413
True,2.417489619545639,2.5543012237319074,-0.47675930058578564,-0.31785446927563576,-0.00347200136102499
True,1.7101715189669768,1.8480499890409203,-1.6925483205807408,0.02155014694638871,0.39618413663768826
True,0.9436259101264158,-1.0254869699694034,1.1045553534223307,0.704179098602041,0.2598697377769784
True,0.8345642425886803,1.2932587635546027,-2.1796488218371968,0.5462248936198535,1.9167777200424188
True,1.7751311856955545,2.364320736059409,-1.551067038082235,-0.5330931328123252,0.21976400467164303
True,0.14899015889857026,0.026952483971930723,0.22122744496597066,-1.0370908334136293,0.4263382305835959
True,0.7769157299098437,-1.75891859430435,1.196781223498182,-0.6584303699778599,-0.12467636306460983
True,1.861225905245649,0.2907154935018982,-0.5554156253195907,1.6235254500792295,-0.6423047240857089
True,1.3068459137329056,2.1882632589773072,-0.018044605443020334,-0.45714616512989226,0.33374337718841185
True,0.8808295956525777,-0.9584044023269052,0.054287539662481066,2.3012750009362164,0.48416118016339016
True,0.579217769117764,-2.134280821539414,0.9973223051674799,0.5529449374692691,0.055038954536809126
True,0.3492561341453031,-2.317044394395973,0.14752565494327935,-0.7061348557042857,-0.23011882498052483
True,0.3846795213595615,-2.3819162970128573,0.07025838924244787,-0.648624798306414,-0.22960337761860172
True,0.501500802325613,0.013176055443564427,-2.1462694963937863,2.6269826020020144,1.254805959903538
True,1.5285222568324137,2.630350939737194,-0.35109725200952213,-0.9040394203829569,0.05354921672312454
True,0.13478941360260174,-2.2688225618159232,0.00600638547148058,0.4371268204557867,1.2874895462443652
True,1.064456601938201,-0.14899801348342484,-0.1507948959483216,0.7332893472464326,-0.9420107538495128
True,0.7468549052529753,-0.16395178771397462,-0.1594526012657897,1.1323478035128856,-0.2411072091812857
True,0.00827106615302567,-1.2806436023260306,-0.1746393179486724,-0.8864803971165616,0.42842245611708796
True,0.4510617986084743,-1.8941876839191993,0.6028938402774444,0.5207700506315764,0.4128458263854379
True,-0.23958116365041668,-2.4354124327706663,0.3951671846926574,-0.8161876199328855,-0.08563491894516562
True,0.9827160953045952,-0.33670523035899025,0.02656922988841058,0.17624431520924885,0.2716127135226427
True,2.1014856103301867,3.167810575300726,-0.22556441757742246,-1.4718850790750648,0.6342158504706543
True,0.6650332607401833,-0.08629499295389534,0.35704891895013907,-1.3841930851253437,0.4130869670479699
True,2.623787482407887,2.546494108533721,-0.3833300111078487,0.5560284920178722,0.18611301047977413
True,1.0557564595447761,-1.1587958515380938,0.6498785274675128,-0.035237455145328944,-0.8404349747074387
True,0.8744334430228902,1.1256727201888217,-1.0730258781656983,-0.11668665648733334,0.006388475719188824
True,0.05285363572394329,-0.264375979590255,-2.7005880833545945,-0.0552498709784061,-0.3005184234910058
True,-0.0007530005036999153,-0.3159918967261846,-2.725767174504852,-0.08597112896560559,-0.3030265420116426
True,1.8138497784537349,1.1389410782476737,-1.7090112741380337,-0.4207703444694296,0.39357526953661826
True,-0.031675281003999856,0.45469715380477405,-1.2280100620903664,-0.9771607801076052,-0.7342575094786995
True,2.496160499732755,2.317462939448827,0.4040128820562762,0.8649301052037387,-0.08115900616329894
True,1.8717840444032756,1.0957176386944765,0.07229316355289425,0.6577949990384717,0.02006050015531957
True,1.7879344385605096,1.1180264257756483,0.09734900868250076,0.6184282365965235,0.10184199455892878
True,-0.32224604511741467,-0.8021644785382509,2.207058539385207,-1.2289465341302779,-0.8520349391356264
True,-0.2989327415346048,-1.1341682192169797,1.0106328596956633,-0.8904428276894079,-0.6992064314932677
True,-0.18994898124129803,-1.2978788364601046,1.3958202337259256,0.9048113656501906,1.0489916574393587
True,0.6910739613582384,-2.2412530651263225,1.2108251844948121,-0.4294571128257645,0.09071269294270151
True,0.7380091513221391,-1.3637715583664982,1.1309877648069389,1.3491125686490666,0.739509524831946
True,1.0624992322425921,0.5043127145433122,0.10682625736651838,0.689890746337745,-0.6226703347777993
True,1.994510377868537,2.2883407167818435,-1.3927339280539908,-0.20824576184141963,0.42023117998741955
True,1.7742412076548295,2.643195310029442,-1.4250930708501814,-0.685540493741868,0.14801656142930292
True,1.3513541927118242,1.4943170194590993,-0.6509452008969354,-0.4565451638682019,-0.9081725952295827
True,2.0992456917911118,1.9993474657560675,-1.1799825390267726,0.1253619910508601,0.6715896441370471
True,2.302495740760059,2.6772200073813046,-0.043871151546289566,-0.5213247279326046,-0.20239932951845285
True,1.6105993695585517,-0.5532895765110799,-1.2824742389080175,1.2910558543147443,0.6898780705283274
True,2.5976210392542582,3.689950584739769,-0.27786027527972534,-0.9280466533327429,0.2776160600409551
True,0.3083859228479142,0.12817977762418525,-1.5452333396425078,0.8254486040279316,0.8581952730906572
True,-0.29398100517439957,1.706675067975206,-0.35248932301113894,-0.8552473103776215,-0.9305838168063486
True,0.5243417911124767,-0.4038102807727464,-1.0713341601397102,0.7703957596797064,-0.4768049290066145
True,0.9653456848486867,2.621576930088633,1.374610812397664,-0.018820270329629074,0.7491550000737015
True,2.33630014288928,0.1613433380233274,0.708166727022511,1.8943994502223251,-0.2853438019297121
True,2.19471516704417,1.6485123865795452,0.15974741663355005,0.21898629477552292,0.46010588625341053
True,0.9664896864566251,-0.589493548349302,1.2488920827815824,0.1202353021426614,-0.3562618801966516
True,-0.7713730661192568,-1.5806445019755544,-1.404437150966454,0.5533647267581708,-0.9177128020200871
True,-0.29274746536531665,-0.9271687067234299,1.4565253936165166,-1.0751902728655358,-0.4320101903663099
True,1.0306374060876096,-1.5639331828796064,-0.7835276320671483,0.5656507539573278,-0.8118407630693999
True,0.8310072435381505,0.528336240870968,-0.8175872139333474,-0.5752999290830696,-0.5225269975294143
True,0.7618711685648812,0.5233490193221417,-0.8817285171324841,-0.5979474085711031,-0.5524813981782535
True,0.8593066513289653,0.5512609475597816,-0.8076495324540701,-0.5422034782655554,-0.5369439453427638
True,0.8970007007360117,-0.8009289511877099,-0.42737180590087054,-0.494160745651993,-0.32145265576139875
True,1.1844552769368668,-0.7384983374809745,-0.5402860040349085,-0.3312087076796789,-0.40832553425357593
True,-0.7728254109385677,-1.8144349038301195,-0.35212866976240575,1.049305685085194,0.6811463061997748
True,0.56998091516381,-2.09444408143508,-2.3375936024603945,0.5832715701977788,0.9157302972959833
True,0.6661634009213431,0.3059561211266142,0.03665064177292213,0.3060090467010989,0.4444855483695994
True,1.1433736142455158,-0.030342708416500247,-1.5038558644420128,0.919718830013476,-0.08927962898658304
True,1.1503966093771634,-0.024375461849848706,-1.4308741286098932,0.8948861443111424,-0.10724397768273515
True,0.4081328382551245,1.0789381492178127,1.189061703211235,0.8389949337138145,-2.2867697895727472
True,1.212855512166728,-0.7428632676396751,0.16239573783426134,-0.4390973369922847,-0.06347769876662394
True,1.5356453835915418,-0.25105336912217435,-0.013736658190402264,-0.5954115303824912,0.19234026145545227
True,0.7366035603297587,-1.1584423027972162,-0.4179629786117368,0.46117094884292714,1.5921311985982793
True,-0.5667977337385659,-1.3579286566203064,-0.8241556925264624,0.7902822869447996,1.077987410718378
True,-0.6599127674097552,-1.8229894226135808,-0.8993758089758958,1.2971121838447697,1.0191921401374697
True,1.6003470278442342,0.2909046895895872,0.2816123400040379,-0.755608301026908,0.3997329133018303
True,0.2583590893346457,-0.020636962420367777,1.9435379558839034,-0.24454515285544062,-0.33694941106631593
True,4.1546514376976775,1.6263579605475085,-0.8641026791158571,2.7165499333132623,-1.3897293751873614
True,2.0192064815320725,2.5054323423376372,0.5722881913600847,-0.38988693567057414,0.5837609451124348
True,0.5578815403285762,0.1419967975904711,-0.7140084802185642,0.385986813413134,-0.05797625652410961
True,2.3425513013241694,1.9874238673217453,-1.1846598723341173,0.1520491569337141,0.7813346830113639
True,0.39100180914344856,-0.8266014411611472,1.0555355887780835,0.12082979234577404,-0.24582513394203415
True,0.2660471477353485,-1.8638822101411963,0.20832873356527623,0.9134909812253011,0.9216497341619907
True,1.2910857796208384,-0.6982868700135768,0.1937725967613747,-0.33654325683563335,-0.12991717177161904
True,0.2765097682507548,-2.3518426247157906,0.42658368912796907,-0.3370829318491302,0.1279900203135435
True,1.2650960997745753,0.6508395271785692,-0.1852517674794426,-0.8154842908164717,0.13858531820837167
True,0.42679322787229923,-1.5898058806202437,-0.36181361549845026,-0.9217635988697666,0.24481060359940976
True,0.257999811148988,-1.9909533157030919,0.2679806369453335,-0.09549835798474296,0.10073687145674817
True,2.149513026983398,1.2585628622152498,-1.7534971548094347,-0.01981178167833389,0.27123283592004255
True,-0.08945920947519051,-0.8843978311679822,-0.4004579933647059,0.8154208133651113,0.5286274058200606
True,0.20029447374205228,-0.2652079097280816,-0.27402783283221954,2.764283929832729,0.3700838904904157
True,0.8848453951330496,1.3999173910063953,0.24714209294969136,0.03955906285497092,0.35440781482643263
True,-0.20787230188488773,0.07647681174085724,0.7466337943969603,-0.1078162531474404,-0.020908119507993816
True,1.2320828520792326,1.164367458344336,-0.2697758469356315,-0.3363183822969861,0.25180264361524257
True,0.6485897996005898,-0.0816999838072704,-0.13598255529906667,2.153005156824587,-0.20370046846551806
True,0.7617817915203002,-0.11552357471990399,-0.10714807829858007,2.1557769016038377,-0.2079870843399335
True,0.9935999822139515,0.0015994413082179304,-0.0859118422398874,-0.09679270793708356,-0.1202368263943375
